X,Y,OBJECTID,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,DEVELOPMENT_CODE,PROJECT_NAME,BUILDING_NAME,BUILDING_NUMBER,BUILDING_TYPE_CODE,BUILDING_STATUS_TYPE_CODE,NATIONAL_BLDG_ID,CONSTRUCT_DATE,DOFA_ACTUAL_DT,TOTAL_DWELLING_UNITS,ACC_UNITS,TOTAL_OCCUPIED,REGULAR_VACANT,TOTAL_UNITS,PCT_OCCUPIED,NUMBER_REPORTED,PCT_REPORTED,MONTHS_SINCE_REPORT,PCT_MOVEIN,PEOPLE_PER_UNIT,PEOPLE_TOTAL,RENT_PER_MONTH,SPENDING_PER_MONTH,SPENDING_PER_MONTH_PREV_YR,HH_INCOME,PERSON_INCOME,PCT_LT5K,PCT_5K_LT10K,PCT_10K_LT15K,PCT_15K_LT20K,PCT_GE20K,PCT_WAGE_MAJOR,PCT_WELFARE_MAJOR,PCT_OTHER_MAJOR,PCT_MEDIAN,PCT_LT50_MEDIAN,PCT_LT30_MEDIAN,PCT_2ADULTS,PCT_1ADULT,PCT_FEMALE_HEAD,PCT_FEMALE_HEAD_CHILD,PCT_DISABLED_LT62,PCT_DISABLED_GE62,PCT_DISABLED_ALL,PCT_LT24_HEAD,PCT_AGE25_50,PCT_AGE51_61,PCT_AGE62PLUS,PCT_AGE85PLUS,PCT_MINORITY,PCT_BLACK,PCT_NATIVE_AMERICAN,PCT_ASIAN,PCT_HISPANIC,MONTHS_WAITING,MONTHS_FROM_MOVEIN,PCT_UTILITY_ALLOW,AVE_UTIL_ALLOW,PCT_BED1,PCT_BED2,PCT_BED3,PCT_OVERHOUSED,TMINORITY,TPOVERTY,TPCT_OWNSFD,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,DPVACT,DPVNOST,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PZRC,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,RAD_CHAP_INDR,RAD_TYPE,LAST_UPDT_DTTM,ANNL_EXPNS_AMNT,ANNL_EXPNS_AMNT_PREV_YR,PHA_TOTAL_UNITS,DEV_BUIL_NU_ENTRANCE,HA_PHN_NUM,HA_FAX_NUM,HA_EMAIL_ADDR_TEXT,EXEC_DIR_PHONE,EXEC_DIR_FAX,EXEC_DIR_EMAIL
-122.372266,47.5474859990001,55393,WA001,Seattle Housing Authority,WA001000083,HIGH POINT PHASE I,,AF,RW,INAPCP,6073620000,2005/05/31 00:00:00+00,2006/05/31 00:00:00+00,4,4,4,0,4,100,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,010702,2,2003,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,6043 31st Ave SW,,Seattle,WA,98126,2911,,98126,43,4,98126291143,S,,,,3,,,A,,70% Overall probable correctness,47.547486,-122.372266,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010702,530330107022,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000083AF1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.293497,47.5616909990001,55475,WA001,Seattle Housing Authority,WA001000089,Rainier Vista Phase II Tamarack Place,Tamarack Place,TX,ES,INAPCP,8405030000,2010/11/16 00:00:00+00,2010/11/30 00:00:00+00,73,45,45,0,73,61.63999939,45,100,14,0,2,91,316,812,846,13370,6612,11.89999962,35.70999908,23.80999947,9.52000046,19.04999924,17.78000069,2.22000003,73.33000183,12.11999989,97.77999878,91.11000061,8.89000034,28.88999939,71.11000061,28.88999939,28.56999969,35.29000092,16.47999954,0,40,22.21999931,37.77999878,4.44000006,100,53.33000183,0,44.43999863,2.22000003,0,90,100,68,31.11000061,68.88999939,0,13.32999992,61.56000137,16.78000069,53.27999878,32,23.07999992,9.89000034,100,9816,53,King,033,010100,3,3010,N,Y,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,4616 Martin Luther King Jr Way S,,Seattle,WA,98108,2159,,98108,99,9,98108215999,H,,,,3,,,A,,70% Overall probable correctness,47.561691,-122.293497,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010100,530330101003,N, ,2021/04/04 22:18:23+00,438677,456762,5636,WA001000089TX1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.321732,47.6243959990001,55476,WA001,Seattle Housing Authority,WA001000086,High Rise Phase 1 Limited Partnership,HARVARD COURT,16001,ES,INAPCP,7692620000,1969/04/30 00:00:00+00,1969/04/30 00:00:00+00,80,80,77,3,81,95.05999756,77,100,15,2.5999999,1.1,81,305,814,847,13096,12449,1.33000004,48,25.32999992,14.67000008,10.67000008,10.39000034,0,87.01000214,11.88000011,97.40000153,94.80999756,0,0,41.56000137,0,77.13999939,69.05000305,72.83999634,0,20.78000069,25.96999931,53.25,0,46.75,20.78000069,3.9000001,7.78999996,14.28999996,0,138,100,43,100,0,0,0,22.75,6.1500001,4.21000004,0,53.09000015,35.79999924,100,9876,53,King,033,007401,2,2000,N,Y,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,610 Harvard Ave E,,Seattle,WA,98102,4965,,98102,99,8,98102496599,H,,,,1,,,A,,90% Overall probable correctness,47.624396,-122.321732,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033007401,530330074012,N, ,2021/04/04 22:18:23+00,751676,803075,5636,WA001000086160011,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.340468,47.693837999,55511,WA001,Seattle Housing Authority,WA001000052,SCATTERED SITES,S42-12007,G42776,SD,DDAPRD,3303620000,1960/01/01 00:00:00+00,1980/09/30 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,001800,2,2000,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,8851 Interlake Ave N,,Seattle,WA,98103,4029,,98103,51,8,98103402951,S,,,,1,,,A,,90% Overall probable correctness,47.693838,-122.340468,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033001800,530330018002,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000052G427761,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.297964,47.5662179990001,55593,WA001,Seattle Housing Authority,WA001000080,RAINIER VISTA PHASE I,,KA,RW,INAPCP,8663620000,2005/05/18 00:00:00+00,2005/08/31 00:00:00+00,4,4,4,0,5,80,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,010001,3,3000,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,2902 S Dakota St,,Seattle,WA,98108,1617,,98108,02,7,98108161702,S,,,,3,,,A,,70% Overall probable correctness,47.566218,-122.297964,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010001,530330100013,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000080KA1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.292711,47.5408379990001,55655,WA001,Seattle Housing Authority,WA001000073,NEW HOLLY PHASE I,,AF,SD,INAPCP,4933620000,1998/12/30 00:00:00+00,1999/12/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,011002,2,2027,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,3037 S Willow St,,Seattle,WA,98108,3766,,98118,37,2,98108376637,S,,,,3,,,A,,70% Overall probable correctness,47.540838,-122.292711,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033011002,530330110022,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000073AF1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.225245,47.276647999,56039,WA002,HA OF  KING COUNTY,WA002000503,FIRWOOD CIRCLE,,10,RW,INAPCP,5134620000,1971/01/01 00:00:00+00,1971/03/31 00:00:00+00,4,4,4,0,4,100,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,030801,3,3009,N,N,King,033,91140,Federal Way-Auburn,03180,Auburn city (part),C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5308,0054,S,,349 37th Pl SE,,Auburn,WA,98002,8860,,98002,49,6,98002886049,S,,,,1,,,A,,90% Overall probable correctness,47.276648,-122.225245,S,,R,U,** Street-Level Rooftop **,53033,5303180,53033030801,530330308013,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA002000503101,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.225755,47.276875999,56040,WA002,HA OF  KING COUNTY,WA002000503,FIRWOOD CIRCLE,,12,RW,INAPCP,7134620000,1971/01/01 00:00:00+00,1971/03/31 00:00:00+00,4,4,4,0,4,100,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,030801,3,3009,N,N,King,033,91140,Federal Way-Auburn,03180,Auburn city (part),C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5308,0054,S,,335 37th Pl SE,,Auburn,WA,98002,8801,,98002,35,6,98002880135,S,,,,1,,,A,,90% Overall probable correctness,47.276876,-122.225755,S,,R,U,** Street-Level Rooftop **,53033,5303180,53033030801,530330308013,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA002000503121,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.347096,47.515572999,56157,WA002,HA OF  KING COUNTY,WA002000340,Seola Crossing,9F,9F,WU,INAPCP,1273720000,2007/06/22 00:00:00+00,2006/07/31 00:00:00+00,3,2,2,0,3,66.66999817,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,026500,2,2023,N,Y,King,033,92928,Seattle,78225,White Center CDP,U1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1762,S,,9808 9th Pl SW,,Seattle,WA,98106,2995,,98106,99,3,98106299599,H,,,,3,,,A,,70% Overall probable correctness,47.515573,-122.347096,S,,R,U,** Street-Level Rooftop **,53033,5378225,53033026500,530330265002,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA0020003409F1,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.342514,47.5151799990001,56186,WA002,HA OF  KING COUNTY,WA002000341,Eastbridge,E3-E,14,RW,INAPCP,7972030000,,2010/06/30 00:00:00+00,4,0,0,0,4,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,026500,1,1005,N,N,King,033,92928,Seattle,78225,White Center CDP,U1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1762,Y,,9827 6th Ave SW,,Seattle,WA,98106,3801,,98106,27,5,98106380127,S,,,,2,,,,,80% Overall probable correctness,47.51518,-122.342514,S,,R,U,** Street-Level Rooftop **,53033,5378225,53033026500,530330265001,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA002000341141,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.668411,47.625750999,56330,WA036,Kitsap County Consolidated Housing Auth,WA036202020,NOLLWOOD,FAIRVIEW,5126,SF,INAPCP,5886620000,1980/07/31 00:00:00+00,1980/07/31 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,Kitsap,035,091500,2,2001,N,N,Kitsap,035,90288,Bremerton,99999,Remainder of Bremerton CCD,99,,1150,"Bremerton, WA PMSA",14740,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",99999,,1,0,5306,,S,,6817 Fairside Pl NW,,Bremerton,WA,98311,8934,,98311,17,6,98311893417,S,,,,1,,,A,,90% Overall probable correctness,47.625751,-122.668411,S,,R,U,** Street-Level Rooftop **,53035,5399999,53035091500,530350915002,N, ,2021/04/04 22:18:23+00,-4,-4,136,WA03620202051261,3605356100,3605356169,yunubask@HousingKitsap.org,3605656173,3605356169,yunubask@housingkitsap.org
-122.346175,47.5159149990001,56355,WA002,HA OF  KING COUNTY,WA002000340,Seola Crossing,11H,11H,WU,INAPCP,0564620000,2006/07/01 00:00:00+00,2006/07/31 00:00:00+00,3,3,3,0,3,100,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,026500,2,2018,N,Y,King,033,92928,Seattle,78225,White Center CDP,U1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1762,S,,9710 9th Ave SW,,Seattle,WA,98106,2980,,98106,99,9,98106298099,H,,,,3,,,A,,70% Overall probable correctness,47.515915,-122.346175,S,,R,U,** Street-Level Rooftop **,53033,5378225,53033026500,530330265002,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA00200034011H1,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.346137,47.515100999,56356,WA002,HA OF  KING COUNTY,WA002000340,Seola Crossing,11M,11M,WU,INAPCP,5564620000,2006/07/01 00:00:00+00,2006/07/31 00:00:00+00,3,2,2,0,3,66.66999817,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,026500,2,2018,N,Y,King,033,92928,Seattle,78225,White Center CDP,U1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1762,S,,9804 9th Ave SW,,Seattle,WA,98106,2973,,98106,99,7,98106297399,H,,,,3,,,A,,70% Overall probable correctness,47.515101,-122.346137,S,,R,U,** Street-Level Rooftop **,53033,5378225,53033026500,530330265002,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA00200034011M1,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.343494,47.515836999,56502,WA002,HA OF  KING COUNTY,WA002000345,Sixth Place,Building C,3,RW,INAPCP,7356030000,,2011/07/31 00:00:00+00,3,3,3,0,3,100,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,026500,1,1005,N,N,King,033,92928,Seattle,78225,White Center CDP,U1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1762,S,,9725 6th Pl SW,,Seattle,WA,98106,3019,,98106,25,6,98106301925,S,,,,1,,,A,,90% Overall probable correctness,47.515837,-122.343494,S,,R,U,** Street-Level Rooftop **,53033,5378225,53033026500,530330265001,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA00200034531,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.341375,47.5044599990001,56504,WA002,HA OF  KING COUNTY,WA002000346,FAIRWINDS APARTMENTS,,HHH,RW,INAPCP,6492130000,2013/09/15 00:00:00+00,2013/09/30 00:00:00+00,3,3,3,0,3,100,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,026802,1,1003,N,N,King,033,92928,Seattle,78225,White Center CDP,U1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1762,S,,10872 5th Ln SW,,Seattle,WA,98146,2268,,98146,72,5,98146226872,S,,,,3,,,A,,70% Overall probable correctness,47.50446,-122.341375,S,,R,U,** Street-Level Rooftop **,53033,5378225,53033026802,530330268021,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA002000346HHH1,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.202507,47.392663999,56532,WA002,HA OF  KING COUNTY,WA002000401,VALLI-KEE HOMES,,9,RW,INAPCP,1134620000,1968/01/01 00:00:00+00,1967/12/31 00:00:00+00,4,4,4,0,4,100,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,029407,2,2005,N,Y,King,033,92928,Seattle,35415,Kent city (part),C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5308,0726,S,,23401 104th Ave SE,,Kent,WA,98031,3317,,98031,99,7,98031331799,H,,,,1,,,A,,90% Overall probable correctness,47.392664,-122.202507,S,,R,U,** Street-Level Rooftop **,53033,5335415,53033029407,530330294072,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA00200040191,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.695187,47.5602289990001,56864,WA036,Kitsap County Consolidated Housing Auth,WA036202020,NOLLWOOD,NOLLWOOD,4I389,SD,INAPCP,2486620000,1981/08/31 00:00:00+00,1981/08/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,Kitsap,035,080900,1,1007,N,N,Kitsap,035,90288,Bremerton,07695,Bremerton city (part),C1,,9999,,14740,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",99999,,1,0,5306,0132,S,,389A Nollwood Ln,,Bremerton,WA,98312,3263,,98312,89,6,98312326389,S,,,,1,,,A,,90% Overall probable correctness,47.560229,-122.695187,9,H,4,R,**  Centroid Lat/Long   **,53035,5307695,53035080900,530350809001,N, ,2021/04/04 22:18:23+00,-4,-4,136,WA0362020204I3891,3605356100,3605356169,yunubask@HousingKitsap.org,3605656173,3605356169,yunubask@housingkitsap.org
-122.296276,47.733012999,57983,WA001,Seattle Housing Authority,WA001000037,JACKSON PARK VILLAGE,F24-14338,F24004,RW,INAPCP,6792620000,1970/12/31 00:00:00+00,1970/12/31 00:00:00+00,5,5,5,1,5,100,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,000100,4,4001,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,14338 30th Ave NE,,Seattle,WA,98125,3527,,98125,38,7,98125352738,S,,,,1,,,A,,90% Overall probable correctness,47.733013,-122.296276,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033000100,530330001004,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000037F240041,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.375193,47.6933069990001,57984,WA001,Seattle Housing Authority,WA001000054,SCATTERED SITES,S43-12332,F43731,RW,INAPCP,0423620000,1984/01/01 00:00:00+00,1984/01/31 00:00:00+00,0,0,0,0,4,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,001600,3,3006,N,Y,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,8720 Mary Ave NW,,Seattle,WA,98117,3417,,98117,99,1,98117341799,H,,,,1,,,A,,90% Overall probable correctness,47.693307,-122.375193,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033001600,530330016003,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000054F437311,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.28957,47.6814699990001,57985,WA001,Seattle Housing Authority,WA001000055,SCATTERED SITES,S42-13035,G42785,WU,INAPCP,1403620000,1960/01/01 00:00:00+00,1980/09/30 00:00:00+00,5,5,5,0,5,100,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,003900,1,1004,N,Y,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,3620 NE 73rd Pl,,Seattle,WA,98115,5951,,98115,99,8,98115595199,H,,,,1,,,A,,90% Overall probable correctness,47.68147,-122.28957,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033003900,530330039001,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000055G427851,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
